# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
         -0.21610805          0.81200360
         -0.20710355          0.81596486
         -0.19809905          0.82151604
         -0.18909455          0.82821681
         -0.18009005          0.83805562
         -0.17108554          0.84957945
         -0.16208104          0.86121356
         -0.15307654          0.87297572
         -0.14407204          0.88487193
         -0.13506753          0.89694716
         -0.12606303          0.90935359
         -0.11705853          0.92445342
         -0.10805403          0.94951116
         -0.09904952          0.97612327
         -0.09004502          1.00406609
         -0.08104052          1.03299644
         -0.07203602          1.06256948
         -0.06303152          1.09111309
         -0.05402701          1.11892342
         -0.04502251          1.15403977
         -0.03601801          1.19871670
         -0.02701351          1.24460946
         -0.01800900          1.28984718
         -0.00900450          1.33339069
          0.00000000          1.37521622
